season,round,circuit,driver,constructor,grid,position,status
2018,1,albert_park,leclerc,sauber,18,13,Finished
2018,1,albert_park,stroll,williams,13,14,Finished
2018,1,albert_park,brendon_hartley,toro_rosso,16,15,+1 Lap
2018,1,albert_park,grosjean,haas,6,16,Wheel
2018,1,albert_park,kevin_magnussen,haas,5,17,Wheel
2018,1,albert_park,gasly,toro_rosso,20,18,Engine
2018,1,albert_park,ericsson,sauber,17,19,Steering
2018,1,albert_park,sirotkin,williams,19,20,Brakes
2018,2,bahrain,vettel,ferrari,1,1,Finished
2018,2,bahrain,bottas,mercedes,3,2,Finished
2018,2,bahrain,hamilton,mercedes,9,3,Finished
2018,2,bahrain,gasly,toro_rosso,5,4,Finished
2018,2,bahrain,kevin_magnussen,haas,6,5,Finished
2018,2,bahrain,hulkenberg,renault,7,6,Finished
2018,2,bahrain,alonso,mclaren,13,7,+1 Lap
2018,2,bahrain,vandoorne,mclaren,14,8,+1 Lap
2018,2,bahrain,ericsson,sauber,17,9,+1 Lap
2018,2,bahrain,ocon,force_india,8,10,+1 Lap
2018,2,bahrain,sainz,renault,10,11,+1 Lap
2018,2,bahrain,leclerc,sauber,19,12,+1 Lap
2018,2,bahrain,grosjean,haas,16,13,+1 Lap
2018,2,bahrain,stroll,williams,20,14,+1 Lap
2018,2,bahrain,sirotkin,williams,18,15,+1 Lap
2018,2,bahrain,perez,force_india,12,16,+1 Lap
2018,2,bahrain,brendon_hartley,toro_rosso,11,17,+1 Lap
2018,2,bahrain,raikkonen,ferrari,2,18,Wheel
2018,2,bahrain,max_verstappen,red_bull,15,19,Puncture
2018,2,bahrain,ricciardo,red_bull,4,20,Electrical
2018,3,shanghai,ricciardo,red_bull,6,1,Finished
2018,3,shanghai,bottas,mercedes,3,2,Finished
2018,3,shanghai,raikkonen,ferrari,2,3,Finished
2018,3,shanghai,hamilton,mercedes,4,4,Finished
2018,3,shanghai,max_verstappen,red_bull,5,5,Finished
2018,3,shanghai,hulkenberg,renault,7,6,Finished
2018,3,shanghai,alonso,mclaren,13,7,Finished
2018,3,shanghai,vettel,ferrari,1,8,Finished
2018,3,shanghai,sainz,renault,9,9,Finished
2018,3,shanghai,kevin_magnussen,haas,11,10,Finished
2018,3,shanghai,ocon,force_india,12,11,Finished
2018,3,shanghai,perez,force_india,8,12,Finished
2018,3,shanghai,vandoorne,mclaren,14,13,Finished
2018,3,shanghai,stroll,williams,18,14,Finished
2018,3,shanghai,sirotkin,williams,16,15,Finished
2018,3,shanghai,ericsson,sauber,20,16,Finished
2018,3,shanghai,grosjean,haas,10,17,Finished
2018,3,shanghai,gasly,toro_rosso,17,18,Finished
2018,3,shanghai,leclerc,sauber,19,19,Finished
2018,3,shanghai,brendon_hartley,toro_rosso,15,20,Collision damage
2018,4,baku,hamilton,mercedes,2,1,Finished
2018,4,baku,raikkonen,ferrari,6,2,Finished
2018,4,baku,perez,force_india,8,3,Finished
2018,4,baku,vettel,ferrari,1,4,Finished
2018,4,baku,sainz,renault,9,5,Finished
2018,4,baku,leclerc,sauber,13,6,Finished
2018,4,baku,alonso,mclaren,12,7,Finished
2018,4,baku,stroll,williams,10,8,Finished
2018,4,baku,vandoorne,mclaren,16,9,Finished
2018,4,baku,brendon_hartley,toro_rosso,19,10,Finished
2018,4,baku,ericsson,sauber,18,11,Finished
2018,4,baku,gasly,toro_rosso,17,12,Finished
2018,4,baku,kevin_magnussen,haas,15,13,Finished
2018,4,baku,bottas,mercedes,3,14,Puncture
2018,4,baku,grosjean,haas,20,15,Accident
2018,4,baku,max_verstappen,red_bull,5,16,Collision
2018,4,baku,ricciardo,red_bull,4,17,Collision
2018,4,baku,hulkenberg,renault,14,18,Accident
2018,4,baku,ocon,force_india,7,19,Collision
2018,4,baku,sirotkin,williams,11,20,Collision
2018,5,catalunya,hamilton,mercedes,1,1,Finished
2018,5,catalunya,bottas,mercedes,2,2,Finished
2018,5,catalunya,max_verstappen,red_bull,5,3,Finished
2018,5,catalunya,vettel,ferrari,3,4,Finished
2018,5,catalunya,ricciardo,red_bull,6,5,Finished
2018,5,catalunya,kevin_magnussen,haas,7,6,+1 Lap
2018,5,catalunya,sainz,renault,9,7,+1 Lap
2018,5,catalunya,alonso,mclaren,8,8,+1 Lap
2018,5,catalunya,perez,force_india,15,9,+2 Laps
2018,5,catalunya,leclerc,sauber,14,10,+2 Laps
2018,5,catalunya,stroll,williams,18,11,+2 Laps
2018,5,catalunya,brendon_hartley,toro_rosso,20,12,+2 Laps
2018,5,catalunya,ericsson,sauber,17,13,+2 Laps
2018,5,catalunya,sirotkin,williams,19,14,+3 Laps
2018,5,catalunya,vandoorne,mclaren,11,15,Gearbox
2018,5,catalunya,ocon,force_india,13,16,Oil leak
2018,5,catalunya,raikkonen,ferrari,4,17,Turbo
2018,5,catalunya,grosjean,haas,10,18,Collision
2018,5,catalunya,gasly,toro_rosso,12,19,Collision
2018,5,catalunya,hulkenberg,renault,16,20,Collision
2018,6,monaco,ricciardo,red_bull,1,1,Finished
2018,6,monaco,vettel,ferrari,2,2,Finished
2018,6,monaco,hamilton,mercedes,3,3,Finished
2018,6,monaco,raikkonen,ferrari,4,4,Finished
2018,6,monaco,bottas,mercedes,5,5,Finished
2018,6,monaco,ocon,force_india,6,6,Finished
2018,6,monaco,gasly,toro_rosso,10,7,Finished
2018,6,monaco,hulkenberg,renault,11,8,Finished
2018,6,monaco,max_verstappen,red_bull,20,9,Finished
2018,6,monaco,sainz,renault,8,10,Finished
2018,6,monaco,ericsson,sauber,16,11,Finished
2018,6,monaco,perez,force_india,9,12,Finished
2018,6,monaco,kevin_magnussen,haas,19,13,Finished
2018,6,monaco,vandoorne,mclaren,12,14,+1 Lap
2018,6,monaco,grosjean,haas,18,15,+1 Lap
2018,6,monaco,sirotkin,williams,13,16,+1 Lap
2018,6,monaco,stroll,williams,17,17,+2 Laps
2018,6,monaco,leclerc,sauber,14,18,Collision
2018,6,monaco,brendon_hartley,toro_rosso,15,19,Collision
2018,6,monaco,alonso,mclaren,7,20,Gearbox
2018,7,villeneuve,vettel,ferrari,1,1,Finished
2018,7,villeneuve,bottas,mercedes,2,2,Finished
2018,7,villeneuve,max_verstappen,red_bull,3,3,Finished
2018,7,villeneuve,ricciardo,red_bull,6,4,Finished
2018,7,villeneuve,hamilton,mercedes,4,5,Finished
2018,7,villeneuve,raikkonen,ferrari,5,6,Finished
2018,7,villeneuve,hulkenberg,renault,7,7,+1 Lap
2018,7,villeneuve,sainz,renault,9,8,+1 Lap
2018,7,villeneuve,ocon,force_india,8,9,+1 Lap
2018,7,villeneuve,leclerc,sauber,13,10,+1 Lap
2018,7,villeneuve,gasly,toro_rosso,16,11,+1 Lap
2018,7,villeneuve,grosjean,haas,20,12,+1 Lap
2018,7,villeneuve,kevin_magnussen,haas,11,13,+1 Lap
2018,7,villeneuve,perez,force_india,10,14,+1 Lap
2018,7,villeneuve,ericsson,sauber,19,15,+2 Laps
2018,7,villeneuve,vandoorne,mclaren,15,16,+2 Laps
2018,7,villeneuve,sirotkin,williams,18,17,+2 Laps
2018,7,villeneuve,alonso,mclaren,14,18,Exhaust
2018,7,villeneuve,brendon_hartley,toro_rosso,12,19,Collision
2018,7,villeneuve,stroll,williams,17,20,Collision
2018,8,ricard,hamilton,mercedes,1,1,Finished
2018,8,ricard,max_verstappen,red_bull,4,2,Finished
2018,8,ricard,raikkonen,ferrari,6,3,Finished
2018,8,ricard,ricciardo,red_bull,5,4,Finished
2018,8,ricard,vettel,ferrari,3,5,Finished
2018,8,ricard,kevin_magnussen,haas,9,6,Finished
2018,8,ricard,bottas,mercedes,2,7,Finished
2018,8,ricard,sainz,renault,7,8,Finished
2018,8,ricard,hulkenberg,renault,12,9,Finished
2018,8,ricard,leclerc,sauber,8,10,Finished
2018,8,ricard,grosjean,haas,10,11,+1 Lap
2018,8,ricard,vandoorne,mclaren,17,12,+1 Lap
2018,8,ricard,ericsson,sauber,15,13,+1 Lap
2018,8,ricard,brendon_hartley,toro_rosso,20,14,+1 Lap
2018,8,ricard,sirotkin,williams,18,15,+1 Lap
2018,8,ricard,alonso,mclaren,16,16,Wheel
2018,8,ricard,stroll,williams,19,17,Puncture
2018,8,ricard,perez,force_india,13,18,Engine
2018,8,ricard,ocon,force_india,11,19,Collision
2018,8,ricard,gasly,toro_rosso,14,20,Collision
2018,9,red_bull_ring,max_verstappen,red_bull,4,1,Finished
2018,9,red_bull_ring,raikkonen,ferrari,3,2,Finished
2018,9,red_bull_ring,vettel,ferrari,6,3,Finished
2018,9,red_bull_ring,grosjean,haas,5,4,+1 Lap
2018,9,red_bull_ring,kevin_magnussen,haas,8,5,+1 Lap
2018,9,red_bull_ring,ocon,force_india,11,6,+1 Lap
2018,9,red_bull_ring,perez,force_india,16,7,+1 Lap
2018,9,red_bull_ring,alonso,mclaren,13,8,+1 Lap
2018,9,red_bull_ring,leclerc,sauber,18,9,+1 Lap
2018,9,red_bull_ring,ericsson,sauber,20,10,+1 Lap
2018,9,red_bull_ring,gasly,toro_rosso,12,11,+1 Lap
2018,9,red_bull_ring,sainz,renault,9,12,+1 Lap
2018,9,red_bull_ring,sirotkin,williams,17,13,+2 Laps
2018,9,red_bull_ring,stroll,williams,14,14,+2 Laps
2018,9,red_bull_ring,vandoorne,mclaren,15,15,Collision damage
2018,9,red_bull_ring,hamilton,mercedes,2,16,Fuel pressure
2018,9,red_bull_ring,brendon_hartley,toro_rosso,19,17,Hydraulics
2018,9,red_bull_ring,ricciardo,red_bull,7,18,Exhaust
2018,9,red_bull_ring,bottas,mercedes,1,19,Hydraulics
2018,9,red_bull_ring,hulkenberg,renault,10,20,Engine
2018,10,silverstone,vettel,ferrari,2,1,Finished
2018,10,silverstone,hamilton,mercedes,1,2,Finished
2018,10,silverstone,raikkonen,ferrari,3,3,Finished
2018,10,silverstone,bottas,mercedes,4,4,Finished
2018,10,silverstone,ricciardo,red_bull,6,5,Finished
2018,10,silverstone,hulkenberg,renault,11,6,Finished
2018,10,silverstone,ocon,force_india,10,7,Finished
2018,10,silverstone,alonso,mclaren,13,8,Finished
2018,10,silverstone,kevin_magnussen,haas,7,9,Finished
2018,10,silverstone,perez,force_india,12,10,Finished
2018,10,silverstone,vandoorne,mclaren,17,11,Finished
2018,10,silverstone,stroll,williams,19,12,Finished
2018,10,silverstone,gasly,toro_rosso,14,13,Finished
2018,10,silverstone,sirotkin,williams,18,14,Finished
2018,10,silverstone,max_verstappen,red_bull,5,15,Brakes
2018,10,silverstone,grosjean,haas,8,16,Collision
2018,10,silverstone,sainz,renault,16,17,Collision
2018,10,silverstone,ericsson,sauber,15,18,Accident
2018,10,silverstone,leclerc,sauber,9,19,Tyre
2018,10,silverstone,brendon_hartley,toro_rosso,0,20,Power Unit
2018,11,hockenheimring,hamilton,mercedes,14,1,Finished
2018,11,hockenheimring,bottas,mercedes,2,2,Finished
2018,11,hockenheimring,raikkonen,ferrari,3,3,Finished
2018,11,hockenheimring,max_verstappen,red_bull,4,4,Finished
2018,11,hockenheimring,hulkenberg,renault,7,5,Finished
2018,11,hockenheimring,grosjean,haas,6,6,Finished
2018,11,hockenheimring,perez,force_india,10,7,Finished
2018,11,hockenheimring,ocon,force_india,15,8,Finished
2018,11,hockenheimring,ericsson,sauber,13,9,Finished
2018,11,hockenheimring,brendon_hartley,toro_rosso,17,10,Finished
2018,11,hockenheimring,kevin_magnussen,haas,5,11,Finished
2018,11,hockenheimring,sainz,renault,8,12,Finished
2018,11,hockenheimring,vandoorne,mclaren,19,13,Finished
2018,11,hockenheimring,gasly,toro_rosso,16,14,+1 Lap
2018,11,hockenheimring,leclerc,sauber,9,15,+1 Lap
2018,11,hockenheimring,alonso,mclaren,11,16,Retired
2018,11,hockenheimring,stroll,williams,18,17,Engine
2018,11,hockenheimring,vettel,ferrari,1,18,Accident
2018,11,hockenheimring,sirotkin,williams,12,19,Engine
2018,11,hockenheimring,ricciardo,red_bull,20,20,Engine
2018,12,hungaroring,hamilton,mercedes,1,1,Finished
2018,12,hungaroring,vettel,ferrari,4,2,Finished
2018,12,hungaroring,raikkonen,ferrari,3,3,Finished
2018,12,hungaroring,ricciardo,red_bull,12,4,Finished
2018,12,hungaroring,bottas,mercedes,2,5,Finished
2018,12,hungaroring,gasly,toro_rosso,6,6,Finished
2018,12,hungaroring,kevin_magnussen,haas,9,7,+1 Lap
2018,12,hungaroring,alonso,mclaren,11,8,+1 Lap
2018,12,hungaroring,sainz,renault,5,9,+1 Lap
2018,12,hungaroring,grosjean,haas,10,10,+1 Lap
2018,12,hungaroring,brendon_hartley,toro_rosso,8,11,+1 Lap
2018,12,hungaroring,hulkenberg,renault,13,12,+1 Lap
2018,12,hungaroring,ocon,force_india,18,13,+1 Lap
2018,12,hungaroring,perez,force_india,19,14,+1 Lap
2018,12,hungaroring,ericsson,sauber,14,15,+2 Laps
2018,12,hungaroring,sirotkin,williams,20,16,+2 Laps
2018,12,hungaroring,stroll,williams,15,17,+2 Laps
2018,12,hungaroring,vandoorne,mclaren,16,18,Gearbox
2018,12,hungaroring,max_verstappen,red_bull,7,19,Power loss
2018,12,hungaroring,leclerc,sauber,17,20,Suspension
2018,13,spa,vettel,ferrari,2,1,Finished
2018,13,spa,hamilton,mercedes,1,2,Finished
2018,13,spa,max_verstappen,red_bull,7,3,Finished
2018,13,spa,bottas,mercedes,19,4,Finished
2018,13,spa,perez,force_india,4,5,Finished
2018,13,spa,ocon,force_india,3,6,Finished
2018,13,spa,grosjean,haas,5,7,Finished
2018,13,spa,kevin_magnussen,haas,9,8,Finished
2018,13,spa,gasly,toro_rosso,10,9,Finished
2018,13,spa,ericsson,sauber,13,10,+1 Lap
2018,13,spa,sainz,renault,14,11,+1 Lap
2018,13,spa,sirotkin,williams,16,12,+1 Lap
2018,13,spa,stroll,williams,17,13,+1 Lap
2018,13,spa,brendon_hartley,toro_rosso,11,14,+1 Lap
2018,13,spa,vandoorne,mclaren,18,15,+1 Lap
2018,13,spa,ricciardo,red_bull,8,16,Retired
2018,13,spa,raikkonen,ferrari,6,17,Brakes
2018,13,spa,leclerc,sauber,12,18,Accident
2018,13,spa,alonso,mclaren,15,19,Accident
2018,13,spa,hulkenberg,renault,20,20,Accident
2018,14,monza,hamilton,mercedes,3,1,Finished
2018,14,monza,raikkonen,ferrari,1,2,Finished
2018,14,monza,bottas,mercedes,4,3,Finished
2018,14,monza,vettel,ferrari,2,4,Finished
2018,14,monza,max_verstappen,red_bull,5,5,Finished
2018,14,monza,ocon,force_india,8,6,Finished
2018,14,monza,perez,force_india,14,7,Finished
2018,14,monza,sainz,renault,7,8,Finished
2018,14,monza,stroll,williams,10,9,+1 Lap
2018,14,monza,sirotkin,williams,12,10,+1 Lap
2018,14,monza,leclerc,sauber,15,11,+1 Lap
2018,14,monza,vandoorne,mclaren,17,12,+1 Lap
2018,14,monza,hulkenberg,renault,20,13,+1 Lap
2018,14,monza,gasly,toro_rosso,9,14,+1 Lap
2018,14,monza,ericsson,sauber,18,15,+1 Lap
2018,14,monza,kevin_magnussen,haas,11,16,+1 Lap
2018,14,monza,ricciardo,red_bull,19,17,Engine
2018,14,monza,alonso,mclaren,13,18,Engine
2018,14,monza,brendon_hartley,toro_rosso,16,19,Brakes
2018,14,monza,grosjean,haas,6,20,Disqualified
2018,15,marina_bay,hamilton,mercedes,1,1,Finished
2018,15,marina_bay,max_verstappen,red_bull,2,2,Finished
2018,15,marina_bay,vettel,ferrari,3,3,Finished
2018,15,marina_bay,bottas,mercedes,4,4,Finished
2018,15,marina_bay,raikkonen,ferrari,5,5,Finished
2018,15,marina_bay,ricciardo,red_bull,6,6,Finished
2018,15,marina_bay,alonso,mclaren,11,7,Finished
2018,15,marina_bay,sainz,renault,12,8,+1 Lap
2018,15,marina_bay,leclerc,sauber,13,9,+1 Lap
2018,15,marina_bay,hulkenberg,renault,10,10,+1 Lap
2018,15,marina_bay,ericsson,sauber,14,11,+1 Lap
2018,15,marina_bay,vandoorne,mclaren,18,12,+1 Lap
2018,15,marina_bay,gasly,toro_rosso,15,13,+1 Lap
2018,15,marina_bay,stroll,williams,20,14,+1 Lap
2018,15,marina_bay,grosjean,haas,8,15,+1 Lap
2018,15,marina_bay,perez,force_india,7,16,+1 Lap
2018,15,marina_bay,brendon_hartley,toro_rosso,17,17,+1 Lap
2018,15,marina_bay,kevin_magnussen,haas,16,18,+2 Laps
2018,15,marina_bay,sirotkin,williams,19,19,+2 Laps
2018,15,marina_bay,ocon,force_india,9,20,Collision
2018,16,sochi,hamilton,mercedes,2,1,Finished
2018,16,sochi,bottas,mercedes,1,2,Finished
2018,16,sochi,vettel,ferrari,3,3,Finished
2018,16,sochi,raikkonen,ferrari,4,4,Finished
2018,16,sochi,max_verstappen,red_bull,19,5,Finished
2018,16,sochi,ricciardo,red_bull,18,6,Finished
2018,16,sochi,leclerc,sauber,7,7,Finished
2018,16,sochi,kevin_magnussen,haas,5,8,+1 Lap
2018,16,sochi,ocon,force_india,6,9,+1 Lap
2018,16,sochi,perez,force_india,8,10,+1 Lap
2018,16,sochi,grosjean,haas,9,11,+1 Lap
2018,16,sochi,hulkenberg,renault,12,12,+1 Lap
2018,16,sochi,ericsson,sauber,10,13,+1 Lap
2018,16,sochi,alonso,mclaren,16,14,+1 Lap
2018,16,sochi,stroll,williams,14,15,+1 Lap
2018,16,sochi,vandoorne,mclaren,15,16,+2 Laps
2018,16,sochi,sainz,renault,11,17,+2 Laps
2018,16,sochi,sirotkin,williams,13,18,+2 Laps
2018,16,sochi,gasly,toro_rosso,17,19,Brakes
2018,16,sochi,brendon_hartley,toro_rosso,20,20,Brakes
2018,17,suzuka,hamilton,mercedes,1,1,Finished
2018,17,suzuka,bottas,mercedes,2,2,Finished
2018,17,suzuka,max_verstappen,red_bull,3,3,Finished
2018,17,suzuka,ricciardo,red_bull,15,4,Finished
2018,17,suzuka,raikkonen,ferrari,4,5,Finished
2018,17,suzuka,vettel,ferrari,8,6,Finished
2018,17,suzuka,perez,force_india,9,7,Finished
2018,17,suzuka,grosjean,haas,5,8,Finished
2018,17,suzuka,ocon,force_india,11,9,Finished
2018,17,suzuka,sainz,renault,13,10,+1 Lap
2018,17,suzuka,gasly,toro_rosso,7,11,+1 Lap
2018,17,suzuka,ericsson,sauber,20,12,+1 Lap
2018,17,suzuka,brendon_hartley,toro_rosso,6,13,+1 Lap
2018,17,suzuka,alonso,mclaren,18,14,+1 Lap
2018,17,suzuka,vandoorne,mclaren,19,15,+1 Lap
2018,17,suzuka,sirotkin,williams,17,16,+1 Lap
2018,17,suzuka,stroll,williams,14,17,+1 Lap
2018,17,suzuka,leclerc,sauber,10,18,Mechanical
2018,17,suzuka,hulkenberg,renault,16,19,Engine
2018,17,suzuka,kevin_magnussen,haas,12,20,Collision damage
2018,18,americas,raikkonen,ferrari,2,1,Finished
2018,18,americas,max_verstappen,red_bull,18,2,Finished
2018,18,americas,hamilton,mercedes,1,3,Finished
2018,18,americas,vettel,ferrari,5,4,Finished
2018,18,americas,bottas,mercedes,3,5,Finished
2018,18,americas,hulkenberg,renault,7,6,Finished
2018,18,americas,sainz,renault,11,7,Finished
2018,18,americas,perez,force_india,10,8,Finished
2018,18,americas,brendon_hartley,toro_rosso,20,9,+1 Lap
2018,18,americas,ericsson,sauber,16,10,+1 Lap
2018,18,americas,vandoorne,mclaren,17,11,+1 Lap
2018,18,americas,gasly,toro_rosso,19,12,+1 Lap
2018,18,americas,sirotkin,williams,14,13,+1 Lap
2018,18,americas,stroll,williams,15,14,+2 Laps
2018,18,americas,leclerc,sauber,9,15,Collision damage
2018,18,americas,ricciardo,red_bull,4,16,Battery
2018,18,americas,grosjean,haas,8,17,Collision damage
2018,18,americas,alonso,mclaren,13,18,Collision
2018,18,americas,ocon,force_india,6,19,Disqualified
2018,18,americas,kevin_magnussen,haas,12,20,Disqualified
2018,19,rodriguez,max_verstappen,red_bull,2,1,Finished
2018,19,rodriguez,vettel,ferrari,4,2,Finished
2018,19,rodriguez,raikkonen,ferrari,6,3,Finished
2018,19,rodriguez,hamilton,mercedes,3,4,Finished
2018,19,rodriguez,bottas,mercedes,5,5,+1 Lap
2018,19,rodriguez,hulkenberg,renault,7,6,+2 Laps
2018,19,rodriguez,leclerc,sauber,9,7,+2 Laps
2018,19,rodriguez,vandoorne,mclaren,15,8,+2 Laps
2018,19,rodriguez,ericsson,sauber,10,9,+2 Laps
2018,19,rodriguez,gasly,toro_rosso,20,10,+2 Laps
2018,19,rodriguez,ocon,force_india,11,11,+2 Laps
2018,19,rodriguez,stroll,williams,17,12,+2 Laps
2018,19,rodriguez,sirotkin,williams,19,13,+2 Laps
2018,19,rodriguez,brendon_hartley,toro_rosso,14,14,+2 Laps
2018,19,rodriguez,kevin_magnussen,haas,16,15,+2 Laps
2018,19,rodriguez,grosjean,haas,18,16,+3 Laps
2018,19,rodriguez,ricciardo,red_bull,1,17,Engine
2018,19,rodriguez,perez,force_india,13,18,Brakes
2018,19,rodriguez,sainz,renault,8,19,Suspension
2018,19,rodriguez,alonso,mclaren,12,20,Engine
2018,20,interlagos,hamilton,mercedes,1,1,Finished
2018,20,interlagos,max_verstappen,red_bull,5,2,Finished
2018,20,interlagos,raikkonen,ferrari,4,3,Finished
2018,20,interlagos,ricciardo,red_bull,11,4,Finished
2018,20,interlagos,bottas,mercedes,3,5,Finished
2018,20,interlagos,vettel,ferrari,2,6,Finished
2018,20,interlagos,leclerc,sauber,7,7,Finished
2018,20,interlagos,grosjean,haas,8,8,Finished
2018,20,interlagos,kevin_magnussen,haas,10,9,Finished
2018,20,interlagos,perez,force_india,12,10,+1 Lap
2018,20,interlagos,brendon_hartley,toro_rosso,16,11,+1 Lap
2018,20,interlagos,sainz,renault,15,12,+1 Lap
2018,20,interlagos,gasly,toro_rosso,9,13,+1 Lap
2018,20,interlagos,vandoorne,mclaren,20,14,+1 Lap
2018,20,interlagos,ocon,force_india,18,15,+1 Lap
2018,20,interlagos,sirotkin,williams,14,16,+2 Laps
2018,20,interlagos,alonso,mclaren,17,17,+2 Laps
2018,20,interlagos,stroll,williams,19,18,+2 Laps
2018,20,interlagos,hulkenberg,renault,13,19,Overheating
2018,20,interlagos,ericsson,sauber,6,20,Collision
2018,21,yas_marina,hamilton,mercedes,1,1,Finished
2018,21,yas_marina,vettel,ferrari,3,2,Finished
2018,21,yas_marina,max_verstappen,red_bull,6,3,Finished
2018,21,yas_marina,ricciardo,red_bull,5,4,Finished
2018,21,yas_marina,bottas,mercedes,2,5,Finished
2018,21,yas_marina,sainz,renault,11,6,Finished
2018,21,yas_marina,leclerc,sauber,8,7,Finished
2018,21,yas_marina,perez,force_india,14,8,Finished
2018,21,yas_marina,grosjean,haas,7,9,+1 Lap
2018,21,yas_marina,kevin_magnussen,haas,13,10,+1 Lap
2018,21,yas_marina,alonso,mclaren,15,11,+1 Lap
2018,21,yas_marina,brendon_hartley,toro_rosso,16,12,+1 Lap
2018,21,yas_marina,stroll,williams,20,13,+1 Lap
2018,21,yas_marina,vandoorne,mclaren,18,14,+1 Lap
2018,21,yas_marina,sirotkin,williams,19,15,+1 Lap
2018,21,yas_marina,gasly,toro_rosso,17,16,Engine
2018,21,yas_marina,ocon,force_india,9,17,Engine
2018,21,yas_marina,ericsson,sauber,12,18,Power loss
2018,21,yas_marina,raikkonen,ferrari,4,19,Power loss
2018,21,yas_marina,hulkenberg,renault,10,20,Collision
2019,1,albert_park,bottas,mercedes,2,1,Finished
2019,1,albert_park,hamilton,mercedes,1,2,Finished
2019,1,albert_park,max_verstappen,red_bull,4,3,Finished
2019,1,albert_park,vettel,ferrari,3,4,Finished
2019,1,albert_park,leclerc,ferrari,5,5,Finished
2019,1,albert_park,kevin_magnussen,haas,7,6,Finished
2019,1,albert_park,hulkenberg,renault,11,7,+1 Lap
2019,1,albert_park,raikkonen,alfa,9,8,+1 Lap
2019,1,albert_park,stroll,racing_point,16,9,+1 Lap
2019,1,albert_park,kvyat,toro_rosso,15,10,+1 Lap
2019,1,albert_park,gasly,red_bull,17,11,+1 Lap
2019,1,albert_park,norris,mclaren,8,12,+1 Lap
2019,1,albert_park,perez,racing_point,10,13,+1 Lap
2019,1,albert_park,albon,toro_rosso,13,14,+1 Lap
2019,1,albert_park,giovinazzi,alfa,14,15,+1 Lap
2019,1,albert_park,russell,williams,19,16,+2 Laps
2019,1,albert_park,kubica,williams,20,17,+3 Laps
2019,1,albert_park,grosjean,haas,6,18,Wheel
2019,1,albert_park,ricciardo,renault,12,19,Damage
2019,1,albert_park,sainz,mclaren,18,20,Engine
2019,2,bahrain,hamilton,mercedes,3,1,Finished
2019,2,bahrain,bottas,mercedes,4,2,Finished
